origin,destination,distance
10014026416,SN7 7NG,119.45
10014026474,OX135AS,73.84
10014026579,OX128DL,31.96
10014026611,OX136BS,162.17
10014026644,SN7 8BJ,503.48
10014026706,SN7 7LF,261.01
10014026714,SN6 8AJ,21.59
10014026725,OX145TH,37.5
10014026729,OX135AA,45.41
10014026762,OX120HH,56.32
10014026799,OX141EE,32.07
10014026896,SN7 7SB,104.31
10014026905,SN7 8QW,35.07
10014026949,OX1 5SB,0
10014026993,OX2 9RG,25.5
10014026998,OX143ZD,56.94
10014027038,OX145BZ,29.42
10014027046,OX127QG,0.47
10014027099,OX142HT,36.9
10014027108,OX119NN,60.05
10014027126,SN7 8QF,94.34
10014027171,OX145SA,26.32
10014027200,SN6 8TZ,65.09
10014027271,OX1 5BL,78.01
10014027313,OX135PZ,62.99
10014027440,SN7 7TF,552.76
10014027447,OX136JL,64.1
10014027453,OX120AG,16.5
10014027512,OX120AQ,50.58
10014027564,OX143ZB,18.03
10014027613,OX129ED,38.22
10014027616,OX2 9PL,0
10014027711,SN7 8PW,393.64
10014027758,OX110ET,0
10014027859,SN7 8DP,775.86
10014027864,OX128QD,90.46
10014027951,OX128LG,187.2
10014028173,OX144SA,65.21
10014028198,OX117DS,1.41
10014028239,OX135LN,42.22
10014028276,OX129BQ,53.76
10014028395,OX141TU,335.04
10014028550,OX110SH,82.18
10014028559,OX110FA,0
10014028581,SN7 7XA,28.03
10014028627,OX135HY,1536.03
10014028731,SN7 8PA,91.25
10014028750,OX120EF,26.18
10014028786,OX145TL,60.69
10014028792,OX145BP,13
10014028889,OX127AA,18.39
10014028890,OX128AJ,35.18
10014028902,OX127AA,16.04
10014028960,SN7 8BN,7.62
10014029042,SN7 7LZ,789.46
10014029170,SN6 8RQ,42.54
10014029181,OX144RR,42.45
10014029217,OX144RZ,115.29
10014029224,OX129JS,3.61
10014029260,SN6 8FB,77.05
10014029340,OX136DG,27.87
10014029377,SN7 8LN,55.1
10014029379,SN7 8FG,55.03
10014029438,SN7 8BJ,518.44
10014029469,OX2 9TF,17.73
10014029536,OX128RL,48.39
10014029554,OX145NJ,6.08
10014029845,OX141TF,55.99
10014029895,OX2 0JJ,4.12
10014029899,OX129RE,24.17
10014029937,OX129YB,72.09
10014029999,OX144SE,61.42
10014030069,OX110GG,359.17
10014030209,OX119HZ,0
10014030232,OX135BW,70.87
10014030285,OX144XA,73.43
10014030291,OX110GE,74.7
10014030342,SN6 8RG,87.74
10014030353,OX144SE,226.35
10014030380,SN7 8FD,34.07
10014030403,OX2 9EW,6
10014030406,OX129UP,0
10014030427,OX142LL,49.26
10014030462,OX129FG,5.1
10014068011,OX145GA,0
10014068202,OX145HE,27.87
10014068230,OX128PA,866.12
10014068237,OX120EB,452.02
10014068370,SN7 8FA,61.05
10014068481,OX143HL,0
10014068492,OX128PD,51.19
10014068559,OX135FZ,14.43
10014068687,OX143ZB,26.43
10014068693,OX120LL,42.07
10014068694,OX1 5BB,50.58
10014068713,OX141DU,8
10014068738,SN7 8FE,26.41
10014068892,OX110QG,137.62
10014068919,SN7 7FG,63.15
10014069141,OX145JX,19.7
10014069157,SN7 7FF,96.81
10014069190,OX136DJ,250.25
10014069191,OX136DJ,263.36
10014069374,OX120FF,51.11
10014069437,SN7 8SQ,259.93
10014069438,OX129TX,56.46
10014069501,OX145HF,19.24
10014069540,OX129FF,68.29
10014069603,OX141RL,76.58
10014069919,OX120JQ,24.05
10014069983,OX141LD,32.32
10014070011,OX129TX,110.53
10014070060,OX145TG,21.38
10014070183,OX135AS,72.74
10014070266,OX144AR,46.42
10014070319,OX144LU,68.53
10014070333,OX141TE,26.43
10014070336,OX110RH,52.41
10014070363,OX144NR,0
10014070395,SN7 7SR,474.9
10014070484,SN6 8LQ,43.19
10014070528,OX128PP,0
10014070544,OX144SA,65.21
10014070559,OX127BG,54.35
10014070776,OX129JQ,73.14
10014070969,OX129DE,51.5
10014070992,OX127BG,57.09
10014071074,OX144TX,107.06
10014071188,SN7 7BS,0
10014071215,OX145FT,16.01
10014071312,OX129GF,0
10014071329,OX129GS,1
10014071348,OX127DJ,35.03
10014071361,OX143QQ,45.9
10014071373,OX129AS,48.72
10014071386,OX117BF,0.44
10014071460,OX145GU,8.95
10014071466,OX145GY,36.9
10014071597,OX143PG,31.03
10014071715,OX136DW,77.5
10014071775,OX136AP,321.25
10014071826,OX127JZ,32.66
10014071839,OX128EJ,0
10014071990,SN6 8NW,0
10014072009,SN6 8RG,82.25
10014072023,OX128HT,15.53
10014072079,OX136FB,14.57
10014072093,OX119PL,59.32
10014072111,OX2 8QE,58.27
10014072123,SN7 7AF,17.12
10014072213,OX143GN,6.41
10014072222,OX142JE,45.29
10014072296,OX110QB,107.04
10014072406,OX145BZ,23.09
10014072577,SN7 7DS,53.28
10014072594,OX1 5EY,60.02
10014072613,OX129GX,1.41
10014072619,OX129GX,1
10014072650,OX136DJ,283.03
10014072713,OX129GY,25.33
10014072736,SN7 7ED,127.99
10014072757,OX135FY,52.34
10014072933,OX136LT,25.97
10014072951,OX145GL,25.72
10014077763,OX143QN,47.72
10014077787,SN7 7SA,38.34
10014077850,SN7 8PN,197.76
10014077863,OX143ZB,33.25
10014077887,OX143ZD,24.22
10014077899,OX144EA,19.42
10014077901,OX141DE,9.88
10014077915,OX2 9QF,184.12
10014078015,OX2 9GS,45.62
10014078050,SN6 8AW,47.28
10014078117,OX2 8QL,277.6
10014078125,OX128QS,196.46
10014078179,OX141BA,101.63
10014078358,OX1 5LF,26.64
10014078367,OX1 5LE,44.67
10014078373,OX1 5LE,73.03
10014078437,OX143PF,0
10014078461,OX129NP,1.41
10014078636,SN7 7BT,48.9
10014078687,OX141LR,10
10014078706,OX2 9NB,36.23
10014078710,OX142JJ,78.92
10014078728,OX136DR,37.23
10014078749,OX2 0JY,46.11
10014078856,OX135HH,17.04
10014079041,OX141DQ,6.41
10014079053,OX1 5ND,24.71
10014079095,SN7 8EE,49.27
10014079196,OX129NF,1
10014079304,OX129NZ,15.14
10014079335,OX129NZ,30.38
10014079356,OX143ZB,52.36
10014079370,OX110FA,254.37
10014079399,OX143ZF,0
10014079452,OX141HN,7.62
10014079468,OX143AX,47.82
10014079526,OX141GW,30.6
10014079623,OX141GQ,36.14
10014079662,SN7 7PL,47.19
10014079684,OX120LQ,96.29
10014079787,OX1 5BP,47.44
10014079848,SN6 8EX,139.75
10014079930,OX128FG,10.05
10014079955,OX2 9FN,40.14
10014080044,OX145BL,31.03
10014080092,OX144RY,0
10014080129,SN7 7LY,44.67
10014080231,SN7 7JR,18.69
10014080246,OX120PT,24.09
10014080400,OX143US,1
10014080491,SN7 7FW,4.49
10014080525,OX145FW,61.06
10014080775,OX143QS,20.26
10014080882,OX2 9DD,32.21
10014080912,OX2 9GF,6.41
10014080926,OX2 9GF,23.5
10014081111,OX2 9RX,56.68
10014081312,OX128FF,24.73
10014081321,OX128DS,38.05
10014081344,OX128FF,39.04
10014081443,OX128FL,5.03
10014081504,OX129PJ,0
10014081543,OX142AP,36.01
10014081594,SN7 7FR,30.92
10014081633,SN7 7FZ,56.03
10014081648,SN7 7GA,36
10014081655,OX136JB,18.39
10014081754,OX110QG,5.83
10014081777,SN7 7GJ,78.09
10014081795,SN7 7GA,20.3
10014081828,SN7 7GA,70.77
10014081845,SN7 7FX,60.02
10014081997,SN7 7FZ,57.1
10014082019,SN7 7FZ,12.96
10014082141,SN7 7JP,21.41
10014082147,OX142HT,101.55
10014082223,OX129RG,44.73
10014082338,OX127AN,31.4
10014082443,OX127JZ,52.1
10014082554,OX128DR,40.03
10014082579,OX129RG,60.35
10014082582,OX129RG,81.55
10014082813,OX117BF,7
10014082869,OX129FF,11.18
10014082895,OX129FF,12.17
10014082911,OX129FA,36.7
10014082955,OX145GW,37.3
10014083043,OX119HW,38.64
10014083045,OX119HW,65.28
10014083055,OX120LP,22.99
10014083065,OX144AZ,85.54
10014083072,OX119FA,5.32
10014083125,OX144TF,249.98
10014083139,OX144TF,249.42
10014083155,OX142NN,6.08
10014083159,OX127PD,61.62
10014083222,OX128AS,7.81
10014083334,OX128QG,116.82
10014083549,OX144PJ,618.78
10014083614,OX1 5AA,55.92
10014083664,OX2 0LR,67.22
10014083677,SN6 7PT,86.36
10014083725,OX2 0PL,1.41
10014083759,OX2 9NH,32.85
10014083773,SN7 7HP,6.33
10014083791,SN6 8TZ,87.69
10014083814,SN7 8QR,491.63
10014083823,OX110RA,183.17
10014083870,OX143BQ,59.53
10014083887,OX128BL,20.62
10014083994,OX136AG,169.11
10015211869,"OX135JB,OX136WN,OX136XR,OX136YP,OX141WA,OX141YX,OX142EX,OX142YA,OX143WA,OX143ZX,OX144WW,OX144YN,OX145AD,OX149BY,OX149EJ,OX149EP,OX149EY,OX149GQ,OX149GS,OX149GU,OX149HT,OX149HW,OX149HZ,OX149JB,OX149JD,OX149JG,OX149JH,OX149JN,OX149JP,OX149JU,OX149JY,OX149LF,OX149LN,OX149LR,OX149LT,OX149LW,OX149LX,OX149LY,OX149LZ,OX149NA,OX149NB,OX149ND,OX149NE,OX149NF,OX149NG,OX149NH",0
10015316687,OX135JH,56.93
10015362195,OX2 9LU,307.06
10015400572,OX129QJ,136.15
10015410661,OX144AY,93.51
10015459294,OX2 9NP,135.24
10015462524,SN6 8RF,220.55
10015472487,SN7 8AA,61.42
10015578121,OX294BZ,44.03
10015675926,OX120FP,141.58
10015688510,OX135PA,589.81
10015721381,OX1 5BJ,57
10015767021,OX2 9NX,373.78
10015809211,OX136DJ,140.49
10015825426,OX110GG,286.46
10015827390,OX110GG,274.44
10015861030,SN7 8DZ,293.38
10024872206,OX142PA,48.66
10024876083,OX144YA,295.52
10024879941,OX144AR,217.23
10024887799,SN6 8NR,464.31
10024888839,OX129XA,101.29
10024889965,OX145NF,29.34
10024893049,OX136JJ,346.38
10024895947,SN7 7NL,493.12
10024897086,OX120EY,675.98
10024897183,OX129EH,99.51
10024897193,OX120LL,484.83
10024897194,OX120EQ,225.62
10024898266,OX144AA,89.07
10024900084,OX127ER,40.33
10024901003,OX128QL,107.03
10024901157,OX136SX,70.39
10024927657,OX1 5NU,101.62
10024981792,OX136FD,83.77
10024986324,OX2 9QY,258.51
10024987559,OX1 5DH,142.89
10024990108,OX1 5DJ,244.17
10025227024,SN7 8JN,564.78
10025235360,OX142LA,21.66
10025274827,OX135HW,552.54
10025275783,SN7 8BN,524.68
10025304019,OX119EX,82.83
10025330785,SN7 8ES,284.51
10025360361,OX1 5AB,486.44
10025494908,SN6 8NL,190.96
10025539179,OX110TZ,38.42
10025590496,OX136QD,96.95
10025637810,OX136RW,52.18
10025638102,OX1 5BA,131.71
10025811116,OX141UQ,76.47
10025959909,OX129RB,32.21
10033014414,OX143HX,33.63
10090578310,OX2 9QY,79.84
10090578322,OX135NB,152.33
10090578370,OX143LN,17.47
10090578746,OX129WF,52.02
10090578761,OX144SA,30.68
10090578808,OX144RR,0.41
10090578860,OX136QX,27.39
10090578897,OX142DZ,27.49
10090578931,SN6 8HU,32.71
10090578934,SN7 8BZ,28.29
10090579005,SN7 8PS,318.51
10090579025,SN6 8FN,97.36
10090579032,OX129PH,176.11
10090579059,SN6 7PT,29.64
10090579088,OX129AJ,47.2
10090579201,OX110TY,5.34
10090579206,OX110TY,35.71
10090579219,OX110TY,24.91
10090579232,OX110UE,34.33
10090579296,OX110TZ,27.68
10090579372,OX110TW,48.53
10090579373,OX110TW,51.01
10090579379,OX110UA,60.2
10090579436,SN7 7HL,30.24
10090579508,OX2 9GL,12.94
10090579519,OX2 9GN,5.95
10090579528,OX2 9GN,3.26
10090579585,OX2 9GP,0.6
10090579673,OX2 9GQ,6.02
10090579717,OX2 9GR,11.74
10090579814,OX143LJ,8.59
10090579887,OX136AA,306.19
10090579906,OX129SQ,37.87
10090579914,OX129SQ,19.7
10090579986,SN7 7GF,12.09
10090580035,OX119HS,81.61
10090580105,OX119HG,264.6
10090580117,OX119HS,29.84
10090580211,OX120FF,26.63
10090580314,OX144RY,5.11
10090580539,SN6 8FN,97.36
10090580545,SN7 7LQ,111.35
10090580547,OX136JB,38.29
10090580550,OX136JB,38.29
10090580559,OX144HJ,1
10090580561,OX135JY,86.93
10090580582,OX2 9EN,16.04
10090580595,OX135FH,40.55
10090580725,SN6 8RS,23.71
10090580769,SN6 8RT,61.61
10090580772,SN6 8RT,66.92
10090580795,OX142JD,59.85
10090580949,OX116GR,52.01
10090580973,OX116DD,44.5
10090580987,OX116DD,21.76
10090581031,SN7 8SG,112.24
10090581062,OX120ET,50.44
10090581078,OX135FN,15.4
10090581080,OX135FN,25.51
10090581108,OX135FN,50.13
10090581126,OX135FN,81.71
10090581131,OX135FQ,23.69
10090581136,OX135FQ,20.23
10090581174,SN6 8TZ,48.72
10090581201,OX110RZ,30.49
10090581219,OX129WF,59.34
10090581272,OX129WF,50.71
10090581277,OX129SU,30.79
10090581281,OX129WF,34.55
10090581310,OX129GB,34.41
10090581361,OX136FF,19.94
10090581412,OX141RL,122.16
10090581433,OX141SQ,19.77
10090581447,OX2 9RN,35.81
10090581548,OX2 9SP,16.74
10090581578,OX2 9SP,38.72
10090581656,SN7 8PH,47.56
10090581693,SN7 8PH,79.29
10090581723,OX143HA,4.81
10090581802,OX2 9GP,4.34
10090581812,OX2 9GQ,2.56
10090581820,OX2 9TH,31.4
10090581856,SN7 7JP,38.48
10090581887,OX110FB,46.74
10090581949,SN6 8DE,14.99
10090581975,OX128JD,35.11
10090581995,OX120FG,6.53
10090582003,OX120JR,42.74
10090582018,OX117DS,271.93
10090582140,OX2 9GY,64.4
10090582141,OX2 9GY,56.04
10090582191,OX145FG,0.9
10090582258,OX144FT,46.15
10090582279,OX144FL,107.13
10090582364,OX135FT,29.18
10090582392,OX135FR,17.89
10090582393,OX135FR,25.17
10090582453,OX136PF,20.12
10090582460,OX136PF,23.4
10090582485,OX145DH,20.78
10090582506,OX143AH,53.17
10090582624,OX129GJ,66.95
10090582757,OX117HJ,95.89
10090582803,OX128HS,96.08
10090582834,OX128FU,66.09
10090582942,OX128RA,19
10090582948,OX135JX,22.69
10090583032,SN6 8DG,13.72
10090583038,SN6 8FE,50.86
10090583127,OX136FJ,51.7
10090583216,OX142JJ,80.16
10090583269,OX116EQ,39.21
10091825695,OX143SE,68.13
10091841430,SN7 7AE,32.91
10092011591,OX144SB,61.54
10092011598,OX144SB,61.54
10092011608,OX144SB,61.54
10092011613,OX144SB,61.54
10092839816,"OX122DA,OX122DJ,OX122DL,OX122DQ,OX122DY,OX122EH,OX122ER,OX122ES,OX122EU,OX122EW,OX122EY,OX122EZ,OX122FA,OX122FB,OX122FG,OX122FH,OX128ZZ,OX129FH,OX129WW,OX129ZN",0
10093195395,OX116EW,5.63
10093195472,OX145GF,53.08
10093195500,OX145GB,30.76
10093195530,OX145GD,75.68
10093195532,OX145GD,60.33
10093195543,OX145GF,5.83
10093195557,OX145GE,76.04
10093195558,OX145GE,46.79
10093195608,OX145GD,50.28
10093195668,OX2 9PH,9.87
10093195683,OX129QS,28.64
10093195715,OX136FP,58.98
10093195725,OX136FP,26.44
10093195736,OX136FP,39.83
10093195778,OX145BU,13.35
10093195793,OX2 9AZ,32.49
10093195803,OX116FB,56.89
10093195868,OX116FE,55.19
10093195876,OX116FA,35.11
10093195891,OX116FD,0.12
10093195906,OX116FB,36.72
10093195997,OX144SA,150.47
10093196001,OX2 9XD,66.71
10093196021,OX1 5AZ,59.94
10093196024,OX1 5AZ,67.07
10093196246,OX144FT,24.52
10093196374,OX143JU,12.98
10093196384,OX143JU,18.35
10093196452,OX2 0NA,140.6
10093196457,OX143AX,57.03
10093196485,OX143YT,60.13
10093196557,OX129ZB,12.05
10093196564,OX129ZB,34.71
10093196585,OX129ZD,16.94
10093196609,OX129ZD,58.63
10093196659,OX116FF,0.16
10093196749,OX136FX,48.77
10093196800,OX136FY,77.75
10093196913,"OX135JB,OX136WN,OX136XR,OX136YP,OX141WA,OX141YX,OX142EX,OX142YA,OX143WA,OX143ZX,OX144WW,OX144YN,OX145AD,OX149BY,OX149EJ,OX149EP,OX149EY,OX149GQ,OX149GS,OX149GU,OX149HT,OX149HW,OX149HZ,OX149JB,OX149JD,OX149JG,OX149JH,OX149JN,OX149JP,OX149JU,OX149JY,OX149LF,OX149LN,OX149LR,OX149LT,OX149LW,OX149LX,OX149LY,OX149LZ,OX149NA,OX149NB,OX149ND,OX149NE,OX149NF,OX149NG,OX149NH",43.68
10093196925,SN7 8FG,47.75
10093196928,SN7 8FG,14.64
10093196992,OX116FZ,87.08
10093197063,OX110FH,59.67
10093197066,OX110FH,41.83
10093197076,OX110FH,9.5
10093197196,OX116FY,23.09
10093197272,OX116GF,26.66
10093197370,OX129ZF,5.12
10093197407,OX144FZ,26.6
10093197442,OX144GA,50.41
10093197449,OX144GD,55.72
10093197588,OX135GA,62.46
10093197640,OX136FZ,37.69
10093197775,OX120FP,21.03
10093197848,OX144SX,84.77
10093197974,OX120FQ,21.16
10093198021,OX127FB,73.43
10093198026,OX127FB,8.05
10093198052,OX127FB,58.24
10093198075,OX127FG,65.04
10093198123,OX127FF,61.87
10093198295,OX136GD,33.56
10093198301,OX136GF,23.08
10093198322,OX136GF,52.41
10093198338,SN7 8FN,38.61
10093198346,SN7 8FJ,14.91
10093198351,SN7 8FJ,40.92
10093198517,OX116GY,71.73
10093198525,OX116BZ,68.57
10093198548,SN7 7GW,49.58
10093198590,SN7 7GH,52.4
10093198605,SN7 7GU,52.53
10093198864,OX110FX,26.88
10093198946,OX110GA,23.9
10093198978,OX110FW,0.47
10093199003,OX110FP,29.06
10093199063,SN7 8FJ,32.93
10093199126,OX136GG,33
10093199189,OX129GN,79.97
10093199221,SN6 8FL,0.33
10093199292,OX128GF,80.21
10093199303,OX110SG,75.59
10093199337,SN7 7LE,18.38
10093199467,OX143JF,22.83
10093199523,SN6 8FP,12.67
10093199544,SN6 8FP,113.24
10093199621,OX135FX,27.78
10093199632,OX135FH,60.98
10093199633,OX135NH,51.15
10093199650,OX136NZ,87.81
10093199707,SN7 7ND,23.98
10093199803,SN7 7QY,40.16
10093199815,SN7 7RX,32.49
10093199830,SN7 7RX,0.45
10093199874,OX110SY,0.47
10093199960,OX127FL,50.71
10093199961,OX127FL,26.24
10093200056,OX135GY,52.37
10093200130,OX135GX,42.12
10093200214,OX135GU,58.03
10093200283,OX135JG,4.77
10093200297,SN7 7FW,109.8
10093200325,OX135NJ,34.92
10094276936,OX144GQ,0.27
10094276943,OX135NJ,60.36
10094276966,OX135JQ,0.63
10094276969,OX135AQ,31.32
10094277038,OX144GS,10.34
10094277066,OX144GW,44.38
10094277090,OX144SE,100.44
10094277103,OX129FF,0.46
10094277112,OX129FF,0.46
10094277248,OX2 9FW,22.46
10094277413,OX1 5QX,359.47
10094277452,OX142DS,65.24
10094277520,OX136JF,88.61
10094277532,OX135AY,117.97
10094277542,OX128HZ,50.02
10094277590,OX128FH,78.68
10094277686,OX128GN,38.27
10094277694,OX128GN,55.59
10094277860,OX136GR,130.83
10094277887,OX136RJ,81.39
10094277930,OX136RJ,19.92
10094278092,OX136RT,45.38
10094278114,OX136GN,35.44
10094278122,OX136GP,78.28
10094278139,OX136GP,11.01
10094278163,OX136GL,36.54
10094278249,OX136RJ,46.59
10094278293,OX129BF,29.96
10094278339,OX129FX,0.62
10094278383,OX128GR,0.47
10094278403,OX1 5DZ,257.45
10094278435,SN7 7JF,0.37
10094278447,OX144RY,5.11
10094278452,OX144RY,5.11
10094278455,OX144RY,5.11
10094278473,OX144RY,5.11
10094278622,OX127FQ,29.98
10094278627,OX127FQ,30.11
10094278726,SN6 8FS,54
10094278838,OX120GB,54.47
10094278879,OX120FY,7.32
10094278931,OX120GA,29.34
10094278996,OX120GE,5.41
10094279121,SN6 8GA,113.49
10094279199,SN6 8GA,191.39
10094279237,SN6 8FZ,6.08
10094279373,OX129JX,16
10094279470,OX144BU,28.23
10094279510,OX120GP,23.97
10094279550,OX120GP,38.23
10094279556,OX120GP,18.97
10094279596,OX2 9AT,116.95
10094279606,OX2 9AT,116.95
10094279620,OX2 9AT,116.95
10094279644,OX2 9AT,116.95
10094279770,OX2 9LS,24.5
10094279774,OX2 9LP,15.42
10094279816,OX2 9LS,35.09
10094279833,OX2 9LP,16.45
10094279885,OX2 9TF,14.02
10094279887,OX2 9TF,2.26
10094279905,OX2 9LP,6.91
10094279928,OX145HF,40.8
10094279940,OX135PL,92.19
10094280031,SN7 8FS,49.44
10094280042,SN7 8FR,33.24
10094280053,SN7 8FX,49.63
10094280054,SN7 8FR,62.74
10094280096,SN7 7PT,91.85
10094280216,OX127FT,26.72
10094280219,OX127FT,26
10094280349,OX127FY,49.02
10094280355,OX127GB,80.8
10094280377,OX127GB,6.04
10094280394,OX127GS,109.27
10094280580,OX142AY,138.56
10094280705,OX142FB,23.74
10094280720,OX142EH,27.84
10094280788,OX142DW,57.12
10094280920,OX145BT,4.89
10094280933,OX2 9JB,84.27
10094280981,OX135AP,28.1
10094281060,OX127GH,63.44
10094281173,OX2 0FL,16.15
10094281227,OX2 9GJ,4.15
10094281231,OX2 9GP,5.38
10094281239,OX128TP,65.3
10094281284,SN7 7WD,112.88
10094281381,OX143FJ,0.25
10094281431,OX120GT,36.64
10094281504,OX120GW,35.33
10094281510,OX120GW,58.76
10094281515,OX120GW,49.77
10094281547,"OX110GH,OX110GL",18.28
10094281554,OX110GJ,38.09
10094281612,OX110LW,69.15
10094281616,OX129FE,41.39
10094281643,OX127GR,13.2
10094281720,OX144TR,47.33
10094281766,OX141ZE,28.34
10095809511,OX2 9LS,33.96
10095809526,OX2 9TD,24.77
10095809696,OX120LD,98.98
10095809775,SN7 7ED,149.44
10095809800,SN7 7ED,137.13
10095809838,SN7 7ED,62.57
10095809964,SN7 7ET,31.08
10095810077,OX120HF,31.42
10095810102,OX128BS,3.8
10095810150,OX116EY,39.1
10095810318,OX127GS,66.85
10095810373,OX127GS,143.54
10095810512,OX128QT,47.64
10095810553,OX141LT,154.99
10095810589,OX141LT,90.52
10095810621,OX141ZE,146
10095810660,OX141ZE,169.93
10095810672,OX141ZE,177.81
10095810731,OX143AN,93.31
10095810768,OX142JJ,135.72
10095810771,OX142JJ,118.31
10095810800,OX143AN,210.84
10095810819,OX142JJ,170.09
10095810857,OX2 9LP,35.97
10095810863,OX2 9LP,20.57
10095810872,OX144TR,21.61
10095810949,OX144GB,61.95
10095810999,OX120GT,121.31
10095811038,OX120GZ,49.62
10095811128,OX120GT,179.15
10095811225,SN7 8FX,178.73
10095811227,SN7 8LD,120.61
10095811251,SN7 8LD,160.35
10095811276,SN7 8LD,81.92
10095811288,OX145PB,44.41
10095811484,OX141PU,234.19
10095811546,OX141YL,323.62
10095811669,OX129NG,450.58
10095811681,OX116DW,64.31
10095811689,OX116DW,54.88
10095811697,OX116DW,48.49
10095811711,OX116FD,120.09
10095811774,OX127GS,201.7
10095811822,OX127GS,266.41
10095811838,OX127GS,205.73
10095811891,OX127GS,307.56
100120897385,OX142DX,48.39
100120897396,OX142DU,37.01
100120897415,OX142DU,11.41
100120897553,OX135QL,229.04
100120897561,OX135DE,49.7
100120897632,OX141QL,52.36
100120897647,OX141XB,17.81
100120897746,OX141YG,32.32
100120897747,OX141YG,38.29
100120897776,OX136JY,0
100120897779,OX136JY,29.84
100120897781,OX136JY,46.5
100120897796,OX145RT,50.79
100120897806,OX145RT,77.18
100120897834,OX145TB,74.87
100120897835,OX145TB,76.05
100120897876,OX145NW,6.08
100120897932,OX136QF,29.15
100120897934,OX136PU,52.86
100120898026,OX142BS,4.12
100120898091,OX145NF,48.02
100120898174,OX141LT,23.78
100120898188,OX141LT,33.62
100120898260,OX141NL,13.74
100120898394,OX145LQ,17.12
100120898431,OX145LJ,42.39
100120898603,OX144DD,36.69
100120898625,OX136JF,20.4
100120898643,OX136JQ,120.69
100120898649,OX136QX,28.35
100120898696,OX135AB,29.22
100120898736,OX141TL,59.96
100120898762,OX141JL,47.17
100120898772,OX141JN,63.29
100120898781,OX141JN,36.07
100120898797,OX141JW,12.27
100120898802,OX136DP,69.67
100120898810,OX136DT,25.82
100120898843,OX136DW,47.19
100120898905,OX141LA,17.73
100120899010,OX135DB,54.35
100120899036,OX135DB,58.33
100120899043,OX135DJ,123.79
100120899069,OX135NQ,43.95
100120899087,OX142QX,29.44
100120899117,OX141DP,40.62
100120899148,OX141DW,27.47
100120899176,OX141XG,0
100120899183,OX141LF,13.36
100120899210,OX141LF,36.17
100120899216,OX141LF,67.49
100120899258,OX135EW,29.42
100120899269,OX142NL,47.52
100120899358,OX142EP,44.79
100120899379,OX142EU,44.57
100120899403,OX141EU,0
100120899418,OX141HB,16.13
100120899480,OX144BZ,51.33
100120899535,OX144DA,47.06
100120899574,OX141HS,17.22
100120899578,OX141HS,8.79
100120899597,OX145PF,35.86
100120899632,OX142QJ,32.4
100120899694,OX136QU,31.25
100120899732,OX145NS,37.01
100120899808,OX145PA,58.85
100120900095,OX142NB,22.21
100120900104,OX142ND,38.29
100120900149,OX144AN,41.12
100120900150,OX144AH,35.75
100120900151,OX144AN,36.78
100120900163,OX144AN,12.37
100120900264,OX135BD,49.76
100120900265,OX135BD,62.45
100120900299,OX136EP,69.14
100120900481,OX143GN,44.6
100120900492,OX143AT,17.89
100120900512,OX143QF,41.12
100120900569,OX143XH,32.32
100120900575,OX143XH,30.88
100120900675,OX145HY,72.94
100120900679,OX141NT,30.97
100120900722,OX142DF,41.28
100120900734,OX141DB,42.44
100120900736,OX141DB,47.56
100120900837,OX145QJ,42.12
100120900885,OX145NH,46.03
100120900951,OX136DU,43.03
100120900996,OX141JY,59.58
100120901008,OX141JY,16.5
100120901023,OX141LF,50.36
